cache_lines,MRC
256,0.0371394
512,0.030743452394999118
768,0.0273589356234286
1024,0.02451711031780584
1280,0.022544013968319686
1536,0.02100006549705881
1792,0.019827684207021766
2048,0.018867400621994664
2304,0.017970805778089006
2560,0.01720099412024159
2816,0.016571304296152303
3072,0.016044526761371237
3328,0.015568363451649352
3584,0.015147865884556171
3840,0.014728556909832283
4096,0.014341571044262307
4352,0.014043729606389537
4608,0.013792243270919317
4864,0.013573014011693599
5120,0.01328240317740071
5376,0.013056306495596838
5632,0.012745654673299432
5888,0.01246491575896265
6144,0.012124846275525163
6400,0.011576674078096764
6656,0.011319707011145895
6912,0.01065227937933146
7168,0.009790483878682414
7424,0.009682982302170524
7680,0.009331291026677704
7936,0.009122693065866248
8192,0.009051971819893128
8448,0.008909241686213494
8704,0.008777935245860985
8960,0.00871721798566278
9216,0.008637681346284051
9472,0.008575346279805413
9728,0.008505351395835758
9984,0.008454869236595376
10240,0.008313558810467955
10496,0.008225768057413561
10752,0.008188723595237164
11008,0.00813457660952479
11264,0.008063459166095244
11520,0.00801934918261248
11776,0.007951236236560875
12032,0.00788051499058776
12288,0.007815736706461126
12544,0.007770471147063768
12800,0.007728870414138403
13056,0.007679907011814348
13312,0.007658281233984102
13568,0.007633353810683585
13824,0.007586338379186985
14080,0.007564052272262686
14336,0.00753777117431936
14592,0.007516673659764356
14848,0.007486958850531956
15104,0.0074554941692003135
15360,0.007402568792311933
15616,0.007378962027199527
15872,0.007352020600162153
16128,0.007309330324231603
16384,0.007275092260704934
16640,0.00724920736021804
16896,0.00722751554947839
17152,0.007209125384209002
17408,0.007189084396204481
17664,0.007167491634828941
17920,0.007139988928061617
18176,0.007103010498794627
18432,0.007078479272950543
18688,0.007064084098700175
18944,0.007052000076279003
19200,0.007005777039695266
19456,0.006988509433885775
19712,0.006971439926804494
19968,0.006955691077911323
20224,0.006938060291100098
20480,0.0069161703816322286
20736,0.0068986056277304045
20992,0.006885101897757019
21248,0.006868593670405685
21504,0.0068560804340733715
21760,0.00684102493072895
22016,0.006828181529849618
22272,0.006790080541122737
22528,0.006774892971959514
22784,0.006758351728153474
23040,0.006747522331011002
23296,0.006739730447701167
23552,0.006732499844121286
23808,0.006722033627980545
24064,0.006708595930916553
24320,0.006693111213661004
24576,0.006681753553243283
24832,0.00665758550840093
25088,0.006642662070875327
25344,0.006629818669995985
25600,0.006575539618464795
25856,0.006557314535468924
26112,0.0065297457957921995
26368,0.00651611
26624,0.00651113280244383
26880,0.00649122401221915
27136,0.006480453045632749
27392,0.006474076011263906
27648,0.006467180518816296
27904,0.006448399374912934
28160,0.006430395918127724
28416,0.006426948171903919
28672,0.006422683854206054
28928,0.006391965213039067
29184,0.006387091707098649
29440,0.006382749620688969
29696,0.006377331733765846
29952,0.0063190829686162915
30208,0.0063120189772930815
30464,0.006309413725447273
30720,0.006306808473601465
30976,0.006300703629723975
31232,0.006297735457223029
31488,0.0062946765545583
31744,0.006285123964457005
32000,0.006245474882883241
32256,0.006242364134410636
32512,0.0062340688051503515
32768,0.0062107770759617115
33024,0.006207290445381998
33280,0.006204892576767697
33536,0.006202248440565982
33792,0.006192281084001672
34048,0.00618700577305021
34304,0.006184309791040618
34560,0.006182158190013732
34816,0.006177945718123743
35072,0.006171076148580071
35328,0.006165113880674243
35584,0.006161847594778006
35840,0.00615614455591156
36096,0.006152372773388526
36352,0.0061504804014010225
36608,0.006148225108758384
36864,0.00614569762562439
37120,0.006142120264880893
37376,0.0061371041829688154
37632,0.006130973416187387
37888,0.00611775273517881
38144,0.006107409496507394
38400,0.006100293659376306
38656,0.0060977013689824675
38912,0.006095471999243766
39168,0.006093281513860972
39424,0.0060886153911520625
39680,0.006084143690222691
39936,0.0060766778938884354
40192,0.006072128424247249
40448,0.006060514963282851
40704,0.006056263607036956
40960,0.006054293466337639
41216,0.006052427017254075
41472,0.006050042110091743
41728,0.00604575186948994
41984,0.006040489519990448
42240,0.00603837680331947
42496,0.005996303930227468
42752,0.005993128374495014
43008,0.005988449290334136
43264,0.005986440265278911
43520,0.005985092274274115
43776,0.005983394324066151
44032,0.005981838949829847
44288,0.005977354287448507
44544,0.005975332300941312
44800,0.005971430903898585
45056,0.005968799729148839
45312,0.005967114740392843
45568,0.005958417606121515
45824,0.0059571603452805025
46080,0.005955553125236324
46336,0.0059542310571354656
46592,0.005952014648848734
46848,0.005950316698640769
47104,0.005948942784732034
47360,0.005947361487591793
47616,0.005945611691575952
47872,0.00594404335588768
48128,0.005942228752611993
48384,0.005940349342076459
48640,0.0059380940494338195
48896,0.005936266484706163
49152,0.005934581495950168
49408,0.005932650239606758
49664,0.005910952769010329
49920,0.0058810895836733075
50176,0.005879352749109435
50432,0.00587783625922904
50688,0.005876566036936058
50944,0.005875036585603693
51200,0.00587364971024299
51456,0.005872172104718502
51712,0.005869372431093155
51968,0.005867337483133992
52224,0.005866080222292981
52480,0.00586481
52736,0.005862896259889241
52992,0.0058608493900316454
53248,0.005859052138449367
53504,0.005854891833860759
53760,0.0058522791625791135
54016,0.0058504819109968355
54272,0.005849034125
54528,0.005847253514636075
54784,0.00584464084335443
55040,0.00584261061471519
55296,0.005838749852056962
55552,0.005836053974683544
55808,0.00583340802096519
56064,0.005830329395569621
56320,0.0058275669533227855
56576,0.00582522054153481
56832,0.005822674435126582
57088,0.005819612450949367
57344,0.005817432451344937
57600,0.005815718405854431
57856,0.00581398771914557
58112,0.005809960544303798
58368,0.005803187568433545
58624,0.005793186196202532
58880,0.005790823143196203
59136,0.005789408639636076
59392,0.0057881938306962024
59648,0.005786812609572784
59904,0.0057850652816455695
60160,0.005781304366297469
60416,0.005776112306170886
60672,0.005773899024129747
60928,0.005772301467167722
61184,0.00577090360482595
61440,0.005769672154667721
61696,0.005768224368670886
61952,0.005766377193433544
62208,0.005762699484177215
62464,0.005759587576344936
62720,0.00575775704232595
62976,0.005755893225870253
63232,0.0057544454398734185
63488,0.005752864524129747
63744,0.005751150478639241
64000,0.005749785898734178
64256,0.005746024983386076
64512,0.005743562083069621
64768,0.0057417648314873415
65024,0.00566498225
65280,0.005644413704113925
65536,0.005643282101265823
65792,0.005641751109177215
66048,0.005640369888053797
66304,0.005638539354034811
66560,0.005637191415348101
66816,0.005635410804984178
67072,0.005633813248022153
67328,0.005632398744462026
67584,0.005630817828718355
67840,0.005629802714398734
68096,0.005628571264240507
68352,0.0056274729438291135
68608,0.005626025157832279
68864,0.005624627295490506
69120,0.00562306302096519
69376,0.005621615234968355
69632,0.0056205002733386075
69888,0.005619435235363925
70144,0.005618336914952532
70400,0.0056171720296677215
70656,0.005616090350474684
70912,0.0056149753888449375
71168,0.005613943633306962
71424,0.005612678900712026
71680,0.005610998137658228
71936,0.005609816611155063
72192,0.005608851420490507
72448,0.005607786382515824
72704,0.005606588214794305
72960,0.005605606382911393
73216,0.0056044248564082275
73472,0.005603043635284811
73728,0.005601728979034811
73984,0.005600614017405064
74240,0.005599499055775317
74496,0.005597735086629747
74752,0.005595471880933544
75008,0.005594090659810127
75264,0.005593092186708862
75520,0.005591877377768988
75776,0.005590512797863925
76032,0.0055892147828322785
76288,0.0055876172258702535
76544,0.005574037991693038
76800,0.005571957839398735
77056,0.005570759671677216
77312,0.00556859631329114
77568,0.005567048679984177
77824,0.005566066848101267
78080,0.005479748848496836
78336,0.005445085190664558
78592,0.00544412
78848,0.005443426679081317
79104,0.0054425022511897375
79360,0.005441756405959033
79616,0.005441147123939583
79872,0.005440401278708877
80128,0.005439791996689427
80384,0.005439056656321126
80640,0.005438321315952825
80896,0.005437512441547694
81152,0.005436840130353818
81408,0.005436325392096007
81664,0.005435716110076557
81920,0.0054350858183323
82176,0.00543401432236706
82432,0.005433121409062694
82688,0.005431051951169046
82944,0.005430064494103042
83200,0.005429497231533209
83456,0.00542896148355059
83712,0.005428383716118353
83968,0.005427753424374095
84224,0.005427249190978689
84480,0.005426303753362301
84736,0.005425631442168426
84992,0.005425022160148976
85248,0.005424307829505484
85504,0.005423604003724395
85760,0.005423015731429754
