reuse_time,counts
308,26751
310,26567
312,26637
314,26465
316,26369
318,26372
320,26048
322,26095
324,26071
326,25851
328,25848
330,25782
332,25844
334,25846
336,25374
338,25380
340,25134
342,24784
344,24926
346,24594
348,24321
350,24304
352,23825
354,23151
356,22955
358,22165
360,21914
362,21723
364,21440
366,20971
368,20425
370,20282
372,20050
374,19546
376,19678
378,19412
380,19204
382,18977
384,18930
386,18752
388,18780
390,18430
392,18544
394,18679
396,18325
398,18192
400,18072
402,17803
404,18226
406,18183
408,17985
410,18079
412,17937
414,17805
416,17915
418,17669
420,17442
422,17337
424,17088
426,16941
428,16672
430,16844
432,16292
434,16348
436,15934
438,15922
440,15642
442,15362
444,15426
446,15315
448,15446
450,15188
452,15022
454,15069
456,14899
458,15088
460,15172
462,14936
464,15143
466,14993
468,15148
470,14987
472,15062
474,15121
476,15118
478,15239
480,14941
482,15071
484,14879
486,14935
488,14927
490,14881
492,14839
494,14468
496,14573
498,14298
500,14271
502,14217
504,14339
506,14318
508,13965
510,13966
512,13984
514,13680
516,13517
518,13609
520,13365
522,13349
524,13329
526,13224
528,13038
530,12647
532,12695
534,12542
536,12429
538,12116
540,12105
542,12114
544,11707
546,11473
548,11401
550,11342
552,11178
554,10878
556,10962
558,10672
560,10379
562,10501
564,10418
566,10261
568,9964
570,10113
572,9964
574,9717
576,9899
578,9789
580,9823
582,9725
584,9692
586,9655
588,9483
590,9597
592,9645
594,9747
596,9635
598,9596
600,9426
602,9470
604,9505
606,9387
608,9438
610,9417
612,9387
614,9264
616,9354
618,9010
620,9215
622,9211
624,9198
626,9186
628,9078
630,9100
632,9264
634,9186
636,9283
638,9263
640,9034
642,9128
644,9015
646,9123
648,8989
650,9044
652,9009
654,8900
656,8844
658,8834
660,8871
662,8805
664,8845
666,8821
668,8901
670,8751
672,8752
674,8655
676,8665
678,8697
680,8694
682,8664
684,8726
686,8510
688,8661
690,8434
692,8561
694,8740
696,8449
698,8519
700,8464
702,8430
704,8395
706,8372
708,8325
710,8107
712,8168
714,8191
716,7989
718,8118
720,7926
722,7773
724,7716
726,7842
728,7750
730,7707
732,7652
734,7527
736,7557
738,7320
740,7337
742,7355
744,7246
746,7102
748,7166
750,7087
752,7159
754,7211
756,6978
758,6977
760,7092
762,7083
764,6959
766,6940
768,6930
772,13630
776,13554
780,13379
784,13371
788,13246
792,13309
796,13394
800,13256
804,12979
808,13170
812,13134
816,13142
820,13594
824,13432
828,13750
832,14047
836,13869
840,14131
844,14163
848,14195
852,14342
856,14480
860,14138
864,14166
868,14335
872,14158
876,14301
880,14383
884,14153
888,14455
892,14450
896,14649
900,14569
904,14770
908,14759
912,14749
916,14738
920,14940
924,15215
928,15334
932,15245
936,15407
940,15494
944,15452
948,15650
952,15565
956,15378
960,15421
964,15236
968,14894
972,14944
976,14692
980,14633
984,14515
988,14020
992,13782
996,13398
1000,12956
1004,12937
1008,12582
1012,12208
1016,11699
1020,11407
1024,11029
1028,10805
1032,10603
1036,10207
1040,10051
1044,9918
1048,9523
1052,9503
1056,9285
1060,9262
1064,8926
1068,8823
1072,8625
1076,8558
1080,8436
1084,8493
1088,8215
1092,8010
1096,8138
1100,7836
1104,7764
1108,7605
1112,7565
1116,7372
1120,7177
1124,7005
1128,6886
1132,6764
1136,6794
1140,6545
1144,6509
1148,6497
1152,6466
1156,6262
1160,6161
1164,6168
1168,6121
1172,6101
1176,6109
1180,6001
1184,6196
1188,6120
1192,6098
1196,6155
1200,6128
1204,6038
1208,6073
1212,5963
1216,5974
1220,5942
1224,5928
1228,6051
1232,5860
1236,5795
1240,5757
1244,5819
1248,5869
1252,5818
1256,5668
1260,5778
1264,5793
1268,5742
1272,5742
1276,5920
1280,6023
1284,5950
1288,6037
1292,6004
1296,6068
1300,6024
1304,6192
1308,6067
1312,6016
1316,6107
1320,5951
1324,6018
1328,6113
1332,6038
1336,6188
1340,6000
1344,5946
1348,6003
1352,5960
1356,6023
1360,6048
1364,6014
1368,5846
1372,5761
1376,6137
1380,5918
1384,5957
1388,5941
1392,5994
1396,5955
1400,5937
1404,6093
1408,6053
1412,5988
1416,6010
1420,6051
1424,6096
1428,6107
1432,6152
1436,6089
1440,5874
1444,6092
1448,6075
1452,6041
1456,5956
1460,6036
1464,6149
1468,6150
1472,6158
1476,6131
1480,6199
1484,6196
1488,6253
1492,6235
1496,6092
1500,6334
1504,6405
1508,6337
1512,6181
1516,6153
1520,5990
1524,6092
1528,5908
1532,6023
1536,5843
1540,5684
1544,5630
1548,5610
1552,5455
1556,5484
1560,5448
1564,5362
1568,5194
1572,5334
1576,5135
1580,5259
1584,5089
1588,5064
1592,5048
1596,4904
