reuse_time,counts
1,1589770
2,116692
3,64877
4,52389
5,26921
6,25521
7,13124
8,20871
9,17140
10,10099
11,11500
12,10178
13,7555
14,7506
15,5208
16,5727
17,4333
18,4762
19,3625
20,3707
21,3152
22,3094
23,3687
24,3116
25,2262
26,2910
27,2149
28,1846
29,1921
30,1695
31,1925
32,1566
33,1450
34,2777
35,1483
36,2463
37,1413
38,1463
39,1670
40,1604
41,1438
42,1301
43,1193
44,2301
45,1073
46,958
47,1065
48,1224
49,1141
50,919
51,1314
52,1223
53,920
54,858
55,1024
56,1807
57,1332
58,822
59,1159
60,1202
61,801
62,1128
63,701
64,1286
65,761
66,895
67,619
68,684
69,679
70,620
71,942
72,1014
73,725
74,725
75,983
76,1366
77,715
78,638
79,684
80,600
81,607
82,565
83,659
84,507
85,483
86,633
87,468
88,535
89,596
90,576
91,745
92,471
93,501
94,528
95,473
96,928
97,1227
98,474
99,484
100,579
101,430
102,438
103,518
104,420
105,396
106,462
107,350
108,396
109,366
110,321
111,428
112,330
113,328
114,372
115,329
116,286
117,294
118,292
119,276
120,287
121,327
122,279
123,304
124,452
125,361
126,310
127,356
128,567
129,284
130,280
131,410
132,274
133,259
134,297
135,264
136,244
137,239
138,207
139,223
140,172
141,203
142,152
143,201
144,168
145,182
146,200
147,195
148,170
149,197
150,137
151,150
152,278
153,164
154,170
155,227
156,172
157,177
158,156
159,146
160,150
161,189
162,170
163,139
164,162
165,175
166,146
167,165
168,151
169,150
170,163
171,137
172,152
173,138
174,143
175,158
176,126
177,149
178,129
179,134
180,164
181,132
182,133
183,110
184,121
185,128
186,126
187,160
188,126
189,144
190,120
191,131
192,170
193,162
194,142
195,116
196,169
197,153
198,89
199,126
200,140
201,135
202,171
203,121
204,163
205,107
206,133
207,107
208,130
209,108
210,114
211,141
212,156
213,122
214,136
215,150
216,130
217,177
218,229
219,250
220,174
221,185
222,128
223,142
224,137
225,150
226,142
227,175
228,138
229,145
230,146
231,94
232,111
233,121
234,122
235,136
236,137
237,179
238,169
239,145
240,163
241,164
242,163
243,139
244,159
245,169
246,153
247,126
248,174
249,132
250,96
251,123
252,111
253,119
254,126
255,107
256,127
258,219
260,221
262,176
264,206
266,182
268,216
270,215
272,240
274,249
276,226
278,182
280,137
282,171
284,141
286,127
288,141
290,123
292,131
294,143
296,148
298,138
300,142
302,113
304,128
306,102
308,104
310,125
312,110
314,113
316,112
318,115
320,99
322,94
324,99
326,102
328,109
330,119
332,98
334,117
336,113
338,131
340,91
342,124
344,115
346,107
348,112
350,125
352,90
354,135
356,118
358,128
360,97
362,106
364,104
366,109
368,97
370,107
372,91
374,72
376,100
378,80
380,76
382,94
384,104
386,95
388,94
390,96
392,79
394,99
396,94
398,88
400,84
402,115
404,103
406,103
408,90
410,87
412,83
414,104
416,81
418,76
420,86
422,75
424,70
426,58
428,82
430,81
432,75
434,75
436,66
438,70
440,76
442,62
444,57
446,63
448,61
450,56
452,69
454,72
456,68
458,69
460,54
462,62
464,63
466,64
468,72
470,70
472,63
474,48
476,74
478,75
480,83
482,57
484,58
486,49
488,69
490,56
492,57
494,63
496,61
498,66
500,56
502,71
504,73
506,68
508,58
510,36
512,59
514,65
516,53
518,67
520,63
522,63
524,80
526,73
528,84
530,62
532,54
534,56
536,80
538,75
540,53
542,53
544,65
546,65
548,43
550,54
552,57
554,52
556,50
558,47
560,53
562,40
564,53
566,35
568,45
570,52
572,47
574,43
576,52
578,51
580,54
582,45
584,47
586,41
588,59
590,55
592,40
594,55
596,45
598,50
600,45
602,44
604,44
606,39
608,38
610,46
612,26
614,42
616,42
618,41
620,42
622,33
624,45
626,46
628,37
630,42
632,35
634,39
636,33
638,43
640,32
642,46
644,47
646,34
648,38
650,46
652,42
654,30
656,44
658,47
660,36
662,46
664,38
666,40
668,42
670,33
672,37
