cache_lines,MRC
256,0.014473518035190615
512,0.01451923607038123
768,0.014568354105571849
1024,0.014617472140762464
1280,0.014666590175953082
1536,0.0015037082111436922
1792,0.0015528262463343108
2048,0.0016020442815249253
2304,0.0016511623167155438
2560,0.0016812803519061573
2816,0.0017304983870967718
3072,0.0017797164222873897
3328,0.001828634457478006
3584,0.0018778524926686205
3840,0.0019270705278592384
4096,0.001971988563049854
4352,0.002021206598240472
4608,0.0020704246334310866
4864,0.002119642668621701
5120,0.002168860703812319
5376,0.0022180787390029336
5632,0.0022672967741935515
5888,0.002316514809384166
6144,0.0023657328445747805
6400,0.0024149508797653985
6656,0.0024630689149560125
6912,0.002477186950146631
7168,0.002494904985337245
7424,0.002513023020527857
7680,0.002534741055718475
7936,0.0025701590909090917
8192,0.002606277126099704
8448,0.002641195161290324
8704,0.002676013196480937
8960,0.0027117312316715554
9216,0.0027474492668621703
9472,0.0027826673020527846
9728,0.002817985337243402
9984,0.0028536033724340173
10240,0.0028886214076246364
10496,0.002924939442815251
10752,0.0029603574780058643
11008,0.002994875513196483
11264,0.0030297935483870955
11520,0.0030650115835777134
11776,0.0031017296187683292
12032,0.003136847653958944
12288,0.0031724656891495596
12544,0.0032097837243401754
12800,0.003244701759530795
13056,0.0032802197947214076
13312,0.003315437829912022
13568,0.00335005586510264
13824,0.0033856739002932554
14080,0.0034220919354838696
14336,0.0034579099706744873
14592,0.0034922280058651035
14848,0.0035279460410557184
15104,0.003562964076246334
15360,0.003598382111436954
15616,0.0036328001466275663
15872,0.0036680181818181806
16128,0.0037035362170088
16384,0.003738854252199414
16640,0.00377497228739003
16896,0.003810890322580647
17152,0.0038458083577712597
17408,0.003881726392961877
17664,0.003916944428152495
17920,0.003952162463343109
18176,0.003985980498533725
18432,0.00402159853372434
18688,0.00405711656891496
18944,0.004091134604105574
19200,0.004126952639296189
19456,0.0041626706744868035
19712,0.004191388709677418
19968,0.004151306744868036
20224,0.004186724780058652
20480,0.004221842815249267
20736,0.0042567608504398835
20992,0.0042918788856304985
21248,0.004326796920821118
21504,0.00436121495601173
21760,0.004396732991202346
22016,0.004431451026392964
22272,0.004465269061583579
22528,0.004500887096774191
22784,0.00453540513196481
23040,0.004570523167155425
23296,0.004605841202346039
23552,0.004640759237536658
23808,0.004677377272727271
24064,0.00471189530791789
24320,0.004747313343108506
24576,0.0047822313782991226
24832,0.004816749413489738
25088,0.004852367448680353
25344,0.004887585483870971
25600,0.004922603519061583
25856,0.004956321554252199
26112,0.004991039589442817
26368,0.005026257624633431
26624,0.005061075659824044
26880,0.005095493695014663
27136,0.00513031173020528
27392,0.005164729765395896
27648,0.00519994780058651
27904,0.00523486583577713
28160,0.0052697838709677425
28416,0.005304701906158359
28672,0.005340519941348976
28928,0.005375637976539591
29184,0.005409056011730206
29440,0.005443674046920824
29696,0.0054791920821114365
29952,0.0055132101173020545
30208,0.005549028152492669
30464,0.005583946187683288
30720,0.0056174642228739025
30976,0.005652382258064515
31232,0.005687200293255135
31488,0.005721318328445749
31744,0.005755536363636363
32000,0.005791254398826981
32256,0.005826472434017595
32512,0.005861190469208209
32768,0.005896608504398829
33024,0.005931726539589444
33280,0.005965744574780059
33536,0.005999662609970674
33792,0.0060347806451612925
34048,0.006068998680351906
34304,0.006103516715542521
34560,0.0061374347507331395
34816,0.006171752785923756
35072,0.006206170821114368
