cache_lines,MRC
256,0.0144243
512,0.014423999900467119
768,0.014423924875583898
1024,0.014423924875583898
1280,0.014423849850700676
1536,0.00952810109613451
1792,0.00952810109613451
2048,0.00952810109613451
2304,0.00952810109613451
2560,0.009526675623353315
2816,0.009526675623353315
3072,0.009526675623353315
3328,0.009526675623353315
3584,0.009526375523820433
3840,0.009523449553374827
4096,0.009523449553374827
4352,0.009523374528491606
4608,0.009523299503608387
4864,0.009523299503608387
5120,0.009523299503608387
5376,0.009523299503608387
5632,0.009523299503608387
5888,0.009523299503608387
6144,0.009523074428958724
6400,0.009509419900212559
6656,0.009498166167729454
6912,0.00948661233571347
7168,0.00947708417554444
7424,0.009472057508368653
7680,0.009467405965608971
7936,0.009462604373082845
8192,0.009457427656140618
8448,0.009452400988964833
8704,0.009447899495971591
8960,0.009442947853679025
9216,0.009437921186503238
9472,0.009433044569093895
9728,0.00942809292680133
9984,0.0094229162098591
10240,0.009418114617332976
10496,0.009413388049690073
10752,0.009408211332747846
11008,0.009403484765104941
11264,0.009398533122812377
11520,0.009393581480519811
11776,0.009388479788460805
12032,0.00938352814616824
12288,0.009378951628291776
12544,0.009374075010882431
12800,0.00936949849300597
13056,0.009364771925363067
13312,0.009359670233304059
13568,0.009354718591011493
13824,0.009349766948718929
14080,0.00934474028154314
14336,0.009339713614367355
14592,0.009334987046724454
14848,0.009330110429315107
15104,0.0093250087372561
15360,0.009320357194496417
15616,0.00931525550243741
15872,0.009310228835261624
16128,0.009305202168085839
16384,0.00929987540137717
16640,0.009295448933267149
16896,0.009289747042142374
17152,0.009285020474499472
17408,0.009279693707790802
17664,0.009274742065498238
17920,0.009269265249023127
18176,0.009234303653442286
18432,0.009229427036032939
18688,0.00922387519467461
18944,0.009218923552382043
19200,0.009213671810556594
19456,0.009208570118497588
19712,0.009203618476205022
19968,0.009198516784146016
20224,0.009193415092087008
20480,0.00918808832537834
20736,0.009183061658202553
20992,0.009178034991026767
21248,0.009172558174551659
21504,0.009167231407842986
21760,0.009161904641134318
