reuse_time,counts
0,0
1,1473457
2,699988
3,406012
4,282883
5,219981
6,180357
7,151814
8,127435
9,105388
10,86836
11,71699
12,59993
13,51405
14,44622
15,39172
16,35267
17,31556
18,27753
19,25072
20,22807
21,20823
22,19166
23,17443
24,16315
25,15268
26,14492
27,13786
28,12820
29,12133
30,11354
31,11076
32,10417
33,10028
34,9486
35,9021
36,8684
37,8357
38,7813
39,7614
40,7202
41,7056
42,6825
43,6779
44,6363
45,6214
46,5868
47,5812
48,5535
49,5491
50,5309
51,5116
52,5146
53,4913
54,4838
55,4612
56,4543
57,4442
58,4459
59,4146
60,4145
61,3951
62,3890
63,3760
64,3529
65,3498
66,3503
67,3414
68,3200
69,3064
70,3151
71,2953
72,2836
73,2817
74,2684
75,2607
76,2522
77,2522
78,2440
79,2350
80,2342
81,2253
82,2247
83,2191
84,2168
85,2063
86,2080
87,1989
88,2009
89,2015
90,1912
91,1911
92,1949
93,1832
94,1775
95,1753
96,1801
97,1721
98,1686
99,1658
100,1751
101,1649
102,1701
103,1714
104,1581
105,1570
106,1495
107,1417
108,1440
109,1455
110,1437
111,1389
112,1368
113,1358
114,1359
115,1355
116,1229
117,1259
118,1214
119,1166
120,1245
121,1184
122,1127
123,1099
124,1132
125,1140
126,1125
127,1108
128,1089
129,1081
130,1019
131,1020
132,1024
133,1023
134,993
135,965
136,948
137,941
138,985
139,1002
140,886
141,991
142,898
143,969
144,888
145,894
146,832
147,891
148,838
149,846
150,815
151,813
152,812
153,823
154,817
155,766
156,842
157,784
158,841
159,785
160,779
161,785
162,784
163,751
164,775
165,789
166,787
167,756
168,717
169,730
170,735
171,748
172,742
173,708
174,742
175,740
176,683
177,690
178,729
179,665
180,680
181,689
182,626
183,679
184,685
185,649
186,678
187,654
188,665
189,649
190,605
191,650
192,603
193,659
194,636
195,612
196,672
197,658
198,658
199,603
200,609
201,592
202,586
203,646
204,640
205,617
206,569
207,583
208,535
209,553
210,590
211,594
212,546
213,566
214,566
215,544
216,579
217,540
218,520
219,526
220,502
221,519
222,534
223,518
224,469
225,476
226,480
227,508
228,532
229,433
230,500
231,448
232,479
233,474
234,471
235,440
236,511
237,466
238,455
239,434
240,462
241,452
242,441
243,426
244,451
245,455
246,392
247,426
248,405
249,416
250,410
251,419
252,395
253,446
254,388
255,421
256,405
258,805
260,854
262,790
264,795
266,797
268,730
270,776
272,750
274,704
276,782
278,724
280,719
282,670
284,693
286,701
288,725
290,683
292,664
294,677
296,660
298,685
300,628
302,645
304,619
306,683
308,585
310,614
312,597
314,610
316,623
318,652
320,632
322,567
324,613
326,575
328,545
330,566
332,544
334,602
336,531
338,561
340,524
342,551
344,551
346,537
348,486
350,501
352,505
354,498
356,478
358,503
360,470
362,516
364,503
366,489
368,521
370,460
372,499
374,482
376,494
378,448
380,484
382,462
384,477
386,441
388,449
390,489
392,452
394,440
396,429
398,436
400,445
402,416
404,413
406,451
408,412
410,445
412,409
